0,1,2,3,4,brand,model,trim,body_type,fuel_type,transmission_type,engine_capacity_cc,horsepower,exterior_color,interior_color,warranty,city,seller_type,price
-4.7426051488692185,-7.995319656023814,72.02070945336295,1.1169980191161042,,Land Rover,Range Rover Sport,Other,SUV,Petrol,Automatic Transmission,,100 - 199 HP,White,Unknown,No,Dubai,Owner,95000
-4.669314269144994,-7.957431874143293,0.6665329337026448,,-11.369115208957975,Nissan,Pathfinder,LE,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,100 - 199 HP,Teal,Unknown,Yes,Dubai,Dealer,82900
-4.805189199445788,-7.319247612689951,0.6920289785158256,0.7262092062377532,14.81323200401085,Mercedes-Benz,C-Class,C200,Other,Petrol,Automatic Transmission,,100 - 199 HP,Grey,Black,No,Abu Dhabi,Owner,23000
-4.76505070391793,-8.004628988023148,16.159714741811158,1.4671980981889974,-4.8018083420854705,Nissan,Sunny,SL,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,Unknown,Black,Unknown,Yes,Dubai,Dealer,53500
-5.134390770015911,-7.66145062286114,23.332044071415133,0.9732980325921765,-3.452914128961583,Honda,Accord,EX,Sedan,Petrol,Automatic Transmission,,100 - 199 HP,Brown,Beige,No,Dubai,Owner,60000
-4.811200317797978,-8.354763940234335,0.5587954295270834,1.5115801291029327,-21.27080297868376,Mercedes-Benz,GLE-Class,GLE 53,Coupe,Petrol,Automatic Transmission,,400 - 499 HP,Silver,Beige,No,Dubai,Dealer,469999
-4.700981075939979,-7.52372504754357,2.503805435123135,1.5107190877571117,4.68854870044583,Toyota,Land Cruiser,GXR,SUV,Petrol,Automatic Transmission,4000+ cc,200 - 299 HP,White,Beige,Does not apply,Sharjah,Dealer,150000
-4.80802545760058,-8.174360250924355,1.0276465483708324,3.517525422908501,14.127831886341536,BMW,M5,Other,Sedan,Petrol,Automatic Transmission,4000+ cc,700 - 799 HP,Grey,Black,Does not apply,Dubai,Owner,178000
-4.819596046130458,-8.355545025889779,868.5967744813764,1.0062928332311978,-7.588375110270038,MG,ZS,Trophy,SUV,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,Silver,Unknown,Yes,Dubai,Owner,59900
-4.758134152439317,-7.828509100304139,19.077878420616695,0.7427949722378008,,Toyota,Camry,LE,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Black,Does not apply,Sharjah,Dealer,44000
-4.911748944120132,-7.279799132801763,,0.9649448540819153,17.450209638546042,Iveco,Daily,Other,Van,Diesel,Manual Transmission,2500 - 2999 cc,100 - 199 HP,White,Unknown,Does not apply,Dubai,Owner,35000
-4.803557098335677,-8.402922103162458,230.14885643852764,4.957150892092055,-8.010243164083903,BMW,X5,X5M,SUV,Petrol,Automatic Transmission,4000+ cc,,Black,Brown,Yes,Dubai,Dealer,385000
-4.733208570170219,,332.0499930064283,1.0296380650299295,-8.63854296033059,Mercedes-Benz,GLB,Other,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Unknown,No,Dubai,Dealer,205000
-5.132711263580704,-7.9490381756243185,1.3423382512491968,4.866885545727212,-17.270409113896402,Dodge,Ram,1500 SLT Crew,Pick Up Truck,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,Blue,Unknown,Yes,Dubai,Owner,160000
-4.732877783964782,-7.896563707218409,2.690465279908577,1.0267987555784972,-16.43760250399385,Kia,Stinger,EX (2.0 L),Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,Unknown,Grey,Unknown,Yes,Dubai,Dealer,105000
-4.797014987001491,-8.237461135090784,109.79071164878168,37.04969645886215,-11.434483919604148,Rolls-Royce,Cullinan,Standard,SUV,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Black,Blue,Yes,Dubai,Dealer,1850
-4.68455952937327,-8.261271247377026,85.66618432001094,5.775916850845372,-19.19149500839934,Lexus,GX 460,Premier,SUV,Petrol,Automatic Transmission,4000+ cc,200 - 299 HP,Grey,Unknown,No,Dubai,Dealer,224000
-4.629284518526975,-8.24203840643764,3.3024363793557496,2.5641663105747274,,Nissan,Patrol,XE,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,White,Black,Yes,Dubai,Dealer,185000
-4.767806378861265,-7.977991426500908,4.249774077275795,0.18092298695904466,-1.2970164349344357,Porsche,Cayenne,S,SUV,Petrol,Automatic Transmission,Unknown,Unknown,White,Unknown,No,Dubai,Owner,253000
,-7.659288477284704,8.17615270782033,3.5634326530911924,-14.370356110593764,Toyota,Highlander,Other,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,300 - 399 HP,Black,Beige,No,Dubai,Owner,85000
-4.7786305539671305,-8.379808785807093,15.011842614385055,1.0638606502312975,-18.5252800238894,Peugeot,2008,Allure,SUV,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,White,Black,Does not apply,Dubai,Dealer,85000
-4.818032487851141,-7.755667512531454,1041.8195275180901,5.72355110077595,7.265301510724048,Land Rover,Range Rover Sport,SVR,SUV,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,White,Brown,No,Dubai,Dealer,264000
-4.850617876940951,-7.807780079789452,6.950267890102694,2.248645531824598,-5.057283253013075,Land Rover,Range Rover,HSE,SUV,Petrol,Automatic Transmission,Unknown,Unknown,Black,Black,No,Dubai,Dealer,220000
-4.765002027215073,-8.060746411596906,0.0003854405396326362,2.5858726202194307,-0.733789487746509,Mercedes-Benz,E-Class Coupe,E 400 Coupe,Coupe,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,White,Yes,Dubai,Owner,149000
-4.617431841073957,-7.649336369244342,493.16172588687306,7.554641863196868,-2.823066488891829,GMC,Yukon,SLT,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Grey,Beige,No,Abu Dhabi,Owner,110000
-4.743994619844694,-7.844455432070398,9.031862741328267,4.177378343719481,-3.0016762702462003,Mercedes-Benz,G-Class,G 63 AMG,SUV,Petrol,Automatic Transmission,,500 - 599 HP,White,Unknown,Does not apply,Dubai,Owner,499000
-4.74957109073655,-7.748546514149244,89.53081726416828,1.5471193345069023,-1.2023855714164209,Hyundai,Santa Fe,GLS,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,Unknown,Grey,Unknown,Yes,Dubai,Owner,51500
-4.863261741086899,-8.14786336578372,3.4774832684271737,5.011315169444274,-10.711660964586692,Porsche,Cayenne,Turbo,SUV,Petrol,Automatic Transmission,Unknown,600 - 699 HP,Blue,Black,Yes,Dubai,Dealer,949000
-4.608522648132961,-8.205980637569633,1.4917518812746706,2.7332030687550413,-11.939465232567795,Toyota,Alphard,2.5L Hybrid,Van,Hybrid,Automatic Transmission,Unknown,100 - 199 HP,Black,Tan,No,Dubai,Owner,530000
-4.785479727130951,-7.810462369981022,2.227675585522589,0.9948254632426202,-5.329101908540011,BMW,5-Series,520i,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Blue,Brown,No,Dubai,Dealer,125000
-4.792779364446348,-7.8442351517118,6.497738589398738,,15.3809282253514,Honda,CR-V,EX,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Silver,Beige,No,Dubai,Dealer,33500
-4.795979338576669,-8.060078863626332,0.00188248699652303,0.7380491788152626,122.84495929081608,Fiat,Other,Other,Coupe,Petrol,Manual Transmission,500 - 999 cc,0 - 99 HP,Green,Black,No,Dubai,Owner,149000
-4.766086147196317,-7.729250885637267,1.4453530342770624,0.9954109311989421,0.8592150154795655,Nissan,Sunny,Other,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Other Color,No,Dubai,Owner,23990
-4.724692537498191,,3.978702757709603,2.2775640061369304,33.90038613297939,Mercedes-Benz,C-Class,C230,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,Silver,Black,Yes,Dubai,Dealer,24000
-4.782419951898729,-8.005592077756342,5.733485401776842,37.77880531999435,15.962044030576298,Bentley,Continental Flying Spur,Other,Sedan,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Black,Beige,Does not apply,Dubai,Dealer,165000
-4.772150521040029,-7.916253370175213,1.3403907546896792,1.926796030339892,5.517867073623158,BMW,6-Series,640i Gran Coupe M Sport,Coupe,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Grey,Tan,No,Dubai,Owner,108000
-5.093801093706089,-7.828686458012384,1.7118657025809574,4.980323563407894,-4.207336043653587,Land Rover,Range Rover Sport,Supercharged,SUV,Petrol,Automatic Transmission,,400 - 499 HP,White,Tan,Yes,Sharjah,Dealer,269000
,-8.251399721205003,370.53202837429257,5.517351868484591,-11.014045426959921,Nissan,Patrol,LE Platinum City,SUV,Petrol,Automatic Transmission,Unknown,Unknown,White,Unknown,Yes,Dubai,Owner,270000
-4.941254972466077,-7.931167591931299,0.000515488247527693,4.333511304228681,1.3608643300955365,Ferrari,California T,Standard,Sports Car,Petrol,Automatic Transmission,3500 - 3999 cc,500 - 599 HP,Red,Unknown,Yes,Dubai,Dealer,409000
-4.779872383809054,-8.3343890713558,1087.9047015903702,0.6914763280463317,-13.491092532937252,Nissan,Rogue,Standard,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Blue,Unknown,Yes,Sharjah,Dealer,80000
-4.7187295229420645,-7.876382180010676,1.1817997668679,0.7373874123209898,5.368619557598655,Audi,S3/RS3,Other,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Blue,Black,No,Abu Dhabi,Dealer,59000
-5.062388958619271,,0.001569679244342904,1.7893048683728485,36.30597263750192,Porsche,Carrera / 911,Carrera S,Coupe,Petrol,Automatic Transmission,,300 - 399 HP,Grey,Brown,Does not apply,Dubai,Dealer,135000
-4.84816631526516,-8.351082639008341,0.002317779502546202,3.912207252031162,-12.539857100165147,BMW,M8,M8 Coupe,Coupe,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Grey,Beige,Yes,Dubai,Dealer,470000
-4.8014044713525195,-7.880382765174806,9.027192607370342,0.9707687492449614,9.840142438568435,Volkswagen,CC,Other,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Beige,No,Abu Dhabi,Dealer,31500
-4.553686221769901,-7.524502070194217,50.349645755409504,7.103235176519675,1.3265712440947566,Lexus,LX570,Platinum,SUV,Petrol,Automatic Transmission,Unknown,400 - 499 HP,White,Unknown,No,Abu Dhabi,Dealer,319000
-4.771740909833183,-7.880474248544889,2.670837465856816,5.840094845056926,4.0607269070733,Mercedes-Benz,G-Class,G 63 AMG,SUV,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,White,Black,No,Dubai,Dealer,495000
-4.839317315854458,-8.087083876227787,78.7902443938779,0.680288827583784,-5.112062691281841,Nissan,Kicks,S,Hatchback,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Black,No,Sharjah,Dealer,49000
-4.94443920596591,-7.9440983580967925,0.000731338614166007,5.809341167356728,10.107249519442892,Ferrari,488 Spider,Standard,Hard Top Convertible,Petrol,Automatic Transmission,3000 - 3499 cc,700 - 799 HP,White,Unknown,Yes,Dubai,Owner,744000
,-8.152925622092969,28.597992961562802,1.5474137402867574,-7.976698418780686,MG,HS,Other,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Blue,Unknown,No,Dubai,Dealer,81500
-4.766605924759083,-8.267275968353871,141.65535812912333,0.18279510470563262,-16.837052310964626,Mercedes-Benz,EQS,Other,SUV,Petrol,Automatic Transmission,Unknown,500 - 599 HP,Grey,Beige,Yes,Dubai,Dealership/Certified Pre-Owned,689900
-4.890023909376643,-8.309670266794296,0.0017942407080842626,2.249338842747175,-8.310901038927938,Porsche,Carrera / 911,GT3,Sports Car,Petrol,Automatic Transmission,3500 - 3999 cc,500 - 599 HP,Grey,Black,Yes,Dubai,Dealer,1529
-4.828689406174517,-7.823058182803498,2.6065436681928422,2.5687599607505724,,Mercedes-Benz,E-Class,E 350,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,Unknown,Silver,Black,Yes,Dubai,Dealer,29000
,-7.898181079322514,4.688298981238949,4.091195471578772,-4.3201377188054,Mercedes-Benz,G-Class,G 63 AMG,Other,Petrol,Manual Transmission,Unknown,500 - 599 HP,White,Beige,Yes,Dubai,Owner,599000
-4.817715168138369,-8.024868895672274,2.6458913805597866,1.174956360861497,-7.844515675179385,Mercedes-Benz,A200,AMG,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,White,Black,Yes,Dubai,Dealer,77000
-4.644804079581213,-8.03046727258773,473.61455924878044,1.559608945583767,-1.2160947481046867,Toyota,Prado,GXR,SUV,Petrol,Automatic Transmission,4000+ cc,200 - 299 HP,White,Beige,No,Abu Dhabi,Dealer,145000
-4.796300838618675,-8.342007055686546,297.9185355056045,0.6984709073501378,-20.620408925927695,Mazda,3,Other,Hatchback,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Red,Unknown,Yes,Dubai,Dealer,105000
-4.673311865291067,-7.933205810433776,39.04076792784645,2.4746416902120356,1.7638595904963403,Ford,Explorer,Sport,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,Black,Black,No,Dubai,Owner,109000
-4.783890624105667,-8.025241435722318,,7.691223996259542,5.306646632828833,Maserati,GranTurismo,Sport,Coupe,Petrol,Automatic Transmission,4000+ cc,,Yellow,Black,No,Dubai,Dealer,190000
-4.7547600390612645,-7.997449730923758,32.18579464152561,0.8052755290193297,0.7683053969917231,Audi,Q5,SQ5 Quattro,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Grey,Beige,No,Dubai,Dealer,173900
-4.605883827439855,-7.188757249964586,4.902088625843607,1.8193644254580184,22.129069692082613,Mitsubishi,Pajero,GLS 5 Door,SUV,Petrol,Automatic Transmission,,300 - 399 HP,Beige,Beige,No,Dubai,Owner,20000
-4.743621489991392,-8.019271422909481,,,29.20401020867534,BMW,3-Series,325i,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Blue,Beige,No,Dubai,Dealer,19990
-4.766152592143133,-8.17897021440129,0.0003559225950727865,6.149784453492579,-17.3868791179978,Lamborghini,Urus,Standard,SUV,Petrol,Automatic Transmission,,600 - 699 HP,Black,White,No,Dubai,Dealer,1090
-4.940729090665284,-8.144830482933006,0.0016416869614244997,4.513030379919127,-12.245827626761518,Ferrari,SF90 Stradale,Other,Coupe,Hybrid,Automatic Transmission,3500 - 3999 cc,900+ HP,Blue,Black,Yes,Dubai,Dealer,2100
-4.7868014637813845,,,0.847633382165537,-18.22001093130319,Mitsubishi,ASX,GLX,Crossover,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Silver,Black,Yes,Abu Dhabi,Dealer,56000
-4.833199281228355,-7.804014713734847,114.99390266744341,,-0.7140844372808927,Nissan,X-Trail,S 4WD,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,100 - 199 HP,Green,Beige,No,Dubai,Dealer,45000
-4.7556664367854635,-8.128430290158176,1011.8876790184506,1.1459086307362358,-8.153862161448533,Mazda,CX-5,Other,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,100 - 199 HP,Grey,Black,Yes,Dubai,Dealer,110000
-4.796869289373093,,2.0287233406575287,3.3085160196978953,-12.375785324132249,BMW,3-Series,330i,Sedan,Hybrid,Automatic Transmission,1500 - 1999 cc,300 - 399 HP,White,Black,Yes,Dubai,Owner,118000
-5.1418745913055846,-7.607213474343194,108.90566433431889,0.6845059379087537,28.163165672986313,Toyota,Rav 4,TOP,SUV,Petrol,Automatic Transmission,,0 - 99 HP,Black,Beige,Does not apply,Dubai,Owner,25700
-4.8115268998874825,-7.305557532016024,1.244397177339091,2.7600535911578845,5.7202906100655095,BMW,X6,Xdrive35i,Crossover,Petrol,Automatic Transmission,,200 - 299 HP,Black,Beige,No,Dubai,Dealer,45000
-4.791997739462987,-7.742768109799362,0.004113639405950952,3.4457596139268234,1.9594614653996087,Bentley,Continental GT,Other,Coupe,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Black,Unknown,No,Dubai,Dealer,199000
-4.708380712405264,-8.168239114035444,1015.7358673208336,1.475067804127383,-10.625412269190022,Mitsubishi,Pajero,GLS,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,White,Beige,Yes,Dubai,Dealer,99000
-4.719569042268596,-7.918446788786365,0.00043333053578969733,3.4776666038573825,-4.845114448978032,Jeep,Wrangler,Sport,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Green,Unknown,Yes,Dubai,Dealer,99000
-4.638886803552842,-7.471651671410712,40.90411268144195,4.240689260906637,33.6338343214318,Toyota,Land Cruiser,VXR,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,White,Beige,No,Ajman,Owner,75000
-5.038065874947652,-8.280832942180261,1.7159457770656719,26.129761362869164,-8.51014068447207,Rolls-Royce,Ghost,Black Badge,Sedan,Petrol,Automatic Transmission,,500 - 599 HP,Red,Black,Yes,Dubai,Dealer,1790
-4.769730365782113,-8.315019549879255,1.862115699596159,0.8900588187781385,-11.501781794179294,Land Rover,Range Rover Evoque,Other,SUV,Petrol,Automatic Transmission,,200 - 299 HP,Grey,Unknown,Does not apply,Sharjah,Dealer,169000
-5.024164091097668,-8.340602594702757,0.0003200026863762087,7.2031908837673395,-10.532752908508105,Aston Martin,DB11,V8 Coupe,Coupe,Petrol,Automatic Transmission,,500 - 599 HP,Blue,Other Color,Yes,Dubai,Dealer,870000
-4.718642345525263,-8.079750587152363,2.1149388982004576,2.872746400447355,10.670677238277634,Jeep,Grand Cherokee,Laredo,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,Silver,Black,No,Dubai,Owner,85000
-4.799400171689857,-8.22004093916862,0.5817034226147182,3.784160271782361,-7.377248976485744,Mercedes-Benz,C-Class,C63 AMG,Sedan,Petrol,Automatic Transmission,3500 - 3999 cc,500 - 599 HP,Black,Unknown,No,Dubai,Dealer,265000
-4.785725016218595,-7.480198313767392,60.79271559172712,1.6178885236141878,11.762283363628335,Jeep,Grand Cherokee,Limited,SUV,Petrol,Automatic Transmission,,,Blue,Black,No,Dubai,Dealer,48900
-4.658314179352397,-7.9367576663286865,97.47254661241176,5.82286030195572,-8.970273667899455,GMC,Yukon,XL Denali,SUV,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,Black,Black,Yes,Dubai,Dealer,219999
-4.6173590401016815,-7.900124816547283,1.3094422536980366,2.221230136117449,-4.122467287523609,Audi,Q7,Standard,SUV,Petrol,Automatic Transmission,,300 - 399 HP,White,Brown,No,Dubai,Owner,119900
-4.92873549492276,-8.295797399266036,0.003080089106264991,,-0.9459959046861359,Aston Martin,Vantage,Sport,Coupe,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Red,Tan,Yes,Dubai,Owner,470000
-4.782392020170163,-8.107526548485321,8.948885784566494,0.6978557075306279,-20.706185175441888,Mazda,6,S Grade,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,100 - 199 HP,Silver,Unknown,Yes,Dubai,Dealer,76900
-4.721127554640608,-8.382690286306433,1.8582401031331874,0.9874187578923523,-11.212171732481522,Toyota,Hilux,Other,Pick Up Truck,Petrol,Automatic Transmission,2500 - 2999 cc,100 - 199 HP,White,Black,Does not apply,Dubai,Dealer,104000
-4.75659169937769,-8.143957642039556,3.1317203925331514,2.066542952766546,-14.67990134939615,Audi,A8,L,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Black,Brown,No,Abu Dhabi,Dealer,316900
-4.810750860279264,-7.993985048929348,96.64559813813923,1.2243583630618926,-3.972896293819876,Kia,Seltos,GT Line,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Black,Yes,Dubai,Owner,50000
-4.811481574067564,,8.286694763272685,0.9302168743302354,8.553673103706608,Peugeot,308,Other,Hatchback,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Red,Black,Does not apply,Dubai,Owner,12900
-4.803646967601992,-7.852477702072065,2.2306542931539877,0.9502784596049598,-16.86100499650926,BMW,7-Series,730Li,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Grey,Other Color,Yes,Dubai,Dealership/Certified Pre-Owned,274000
-4.780494090818706,-8.133007656604404,7.0506390573521305,1.5849682822182158,-10.248148997069418,Jetour,Dashing,Other,SUV,Petrol,Automatic Transmission,,,Red,Black,Yes,Dubai,Dealer,89000
-4.771765402766259,-7.580319814788143,603.5546294257988,0.8827009629071911,-5.374140207210318,BMW,X3,Xdrive30i,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Brown,No,Dubai,Dealer,88000
-4.756337878788728,-8.165103551607274,15.617608519096853,1.5321738467345607,-15.751791353182885,Toyota,C-HR,Other,Crossover,Hybrid,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Black,No,Dubai,Dealer,77000
-4.7616910231222445,-7.595043812849649,1054.9498575245273,1.4384153006322273,9.087225728986837,Nissan,Sunny,S,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,0 - 99 HP,White,Brown,Does not apply,Dubai,Owner,17500
-4.827129732297307,-8.339286056239944,5.485483354919784,1.190237832139447,-16.865670921032265,Mercedes-Benz,GLA,200,SUV,Petrol,Automatic Transmission,1000 - 1499 cc,200 - 299 HP,White,Unknown,Yes,Dubai,Dealer,205000
-4.794677331822869,-8.041343776716378,9.800455541990415,0.8650777602307473,20.72366745665327,Mercedes-Benz,A-Class,A 250,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Grey,Black,Does not apply,Dubai,Dealer,49000
-5.042809665099606,-8.416909633804071,0.0003514757404972208,2.071528038725215,-18.56270316779967,Maserati,MC20,Other,Coupe,Petrol,Automatic Transmission,,,White,Other Color,Does not apply,Dubai,Dealer,849999
-4.652401699016149,-8.024096858393726,1011.6936313155685,0.9083717418168059,-9.605402658972675,MG,RX8,Luxury,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Grey,Brown,Yes,Dubai,Dealer,85000
-5.109138932036021,-8.093759488083746,5.492851800454395,4.07711516457701,-2.2057533128217233,Mercedes-Benz,S-Class,S 580,Sedan,Petrol,Automatic Transmission,,400 - 499 HP,Black,Unknown,Yes,Dubai,Dealer,459500
-4.554417823852195,-7.55086857126533,55.02797870779868,4.218804875549264,-3.798822172442726,Toyota,Land Cruiser,VXR,SUV,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,White,Brown,No,Dubai,Dealer,170000
-4.823317486035351,-8.050682478638354,36.971610276192386,2.4427188675782494,-8.602346439428032,Toyota,4Runner,Other,SUV,Petrol,Automatic Transmission,4000+ cc,200 - 299 HP,White,Black,Does not apply,Dubai,Owner,128000
-4.88665921023392,-8.22946137774449,3.199892985372541,16.432682936925406,-19.11310086465835,Rolls-Royce,Ghost,Standard,Sedan,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Black,Tan,Yes,Dubai,Dealer,1430
-4.703672114245564,-7.721892725365721,3.6894992290624327,1.86948163016085,4.864435471464709,Dodge,Durango,SXT Plus,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Brown,Beige,No,Dubai,Owner,35500
-4.717668888093141,-7.279018531979592,0.6954475202977214,0.7364816362385586,10.926686786165497,Ford,Edge,SE,SUV,Petrol,Automatic Transmission,Unknown,Unknown,Black,Black,Yes,Dubai,Owner,16000
-4.8001250389567,-8.118184318302632,13.014098102805104,1.1962560233695987,-3.417841399839891,Honda,Civic,LX,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Grey,Beige,No,Abu Dhabi,Dealer,63000
-4.803631342147897,-8.345760486076395,,0.23076398335946224,-19.750413925300464,GMC,Hummer,Other,Pick Up Truck,Electric,Automatic Transmission,,900+ HP,Black,Other Color,Yes,Dubai,Dealer,579000
-4.6606810549883475,-8.05400009089331,312.7925279916075,3.935969516688189,-16.686452093888462,Chevrolet,Suburban,Premier,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,500 - 599 HP,White,Black,Yes,Dubai,Dealer,199000
-4.835511616159915,-7.573035263004066,1169.7104892650718,1.4471218495330682,9.934909129194029,Volkswagen,Golf,SEL,Hatchback,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,White,Beige,No,Dubai,Owner,41000
-4.759135285836957,-8.220460832742065,0.0006709042709361674,6.260765783219213,-0.20986446033654943,Chevrolet,Camaro,SS,Sports Car,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Grey,Black,Yes,Dubai,Dealer,99000
-5.09503088070699,-7.556462897037634,80.90577827896468,0.1734201220350755,3.4110622846579908,Kia,Carnival,EX,SUV,Petrol,Automatic Transmission,,Unknown,Grey,Beige,No,Dubai,Owner,40000
-4.725024616934465,,4.226101190775194,6.483643115256621,32.37438572852643,Toyota,Land Cruiser,VXR,SUV,Petrol,Automatic Transmission,4000+ cc,200 - 299 HP,Black,Beige,Yes,Dubai,Dealer,110000
-4.795097503644249,-8.132974000396032,25.958976264829634,3.419739892472455,-9.001760906181936,Mercedes-Benz,G-Class,G 63 AMG,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,600 - 699 HP,Blue,Beige,Yes,Abu Dhabi,Owner,895000
-4.614489668336731,-7.980176641825698,105.45671263564849,3.198430949776432,-9.15367518952456,Lexus,LX600,Prestige,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,400 - 499 HP,White,Brown,No,Dubai,Dealer,490000
-4.724412445873636,-7.849828472513793,4.560920017195993,2.252965390129404,-7.910305665594264,Porsche,Cayenne,Standard,SUV,Petrol,Automatic Transmission,Unknown,300 - 399 HP,Black,Unknown,No,Dubai,Dealer,235000
-4.79741246956915,-7.415406635424737,71.43084751959675,0.9625518147280232,12.378013199080812,Toyota,Rav 4,VX,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,300 - 399 HP,White,Brown,No,Dubai,Owner,56000
-4.571179053154595,-7.957719943954836,559.8191164804681,3.0638294579333536,-11.246102079689066,Nissan,Patrol,SE,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,White,Brown,Yes,Dubai,Dealer,179900
-4.670202927295717,-8.193134944422184,0.6860262893757132,1.220684705988253,,Mercedes-Benz,Viano,Other,Van,Diesel,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Black,Yes,Dubai,Dealer,329000
-4.724049239317092,-7.835651167928381,0.5818907661600209,0.7795016499407199,2.150976303786594,Hyundai,Sonata,SE,Coupe,Petrol,Automatic Transmission,2000 - 2499 cc,Unknown,Other Color,Beige,Yes,Dubai,Owner,24500
-4.620122973247765,-7.792189633800381,308.1593118262309,6.87650283033901,9.640742760653758,Lincoln,Navigator,Other,SUV,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,Silver,Black,No,Sharjah,Dealer,53000
-4.879736049728315,-8.08980176085257,18.12442259364799,1.3466070835964687,5.587433639444002,Nissan,Maxima,SL,Sedan,Petrol,Automatic Transmission,Unknown,Unknown,Silver,Black,No,Sharjah,Dealer,42500
-5.078407189841359,-7.988109636699953,3.154801547757819,2.4556724590826837,11.045142222788943,Mercedes-Benz,CLS-Class,CLS 350 Blueefficiency,Sedan,Petrol,Automatic Transmission,,300 - 399 HP,Gold,Black,Does not apply,Dubai,Dealer,79000
